row_index,status,n_opening_models,unique_winner,conversation_type
1022,ok,4,False,unguided
1023,ok,4,False,values guided
1024,ok,4,False,unguided
1025,ok,4,False,values guided
1026,ok,4,True,values guided
1027,ok,4,False,values guided
1028,ok,3,True,unguided
1029,ok,4,False,unguided
1030,ok,4,True,values guided
1031,ok,4,False,values guided
1032,ok,4,False,unguided
1033,ok,4,True,values guided
1034,ok,4,True,values guided
1035,ok,4,True,values guided
1036,ok,4,False,unguided
1037,ok,4,True,unguided
1038,ok,4,True,values guided
1039,ok,4,False,values guided
1040,ok,4,True,values guided
1041,ok,4,True,unguided
1042,ok,4,False,controversy guided
1043,ok,3,True,unguided
1044,ok,4,True,values guided
1045,ok,4,False,controversy guided
1046,ok,3,False,values guided
1047,ok,4,True,values guided
1048,ok,4,True,unguided
1049,ok,4,True,unguided
1050,ok,3,True,controversy guided
1051,ok,3,True,controversy guided
1052,ok,4,False,values guided
1053,ok,3,True,controversy guided
1054,ok,4,True,values guided
1055,ok,4,True,values guided
1056,ok,4,True,controversy guided
1057,ok,3,True,values guided
1058,ok,4,True,unguided
1059,ok,4,False,controversy guided
1060,ok,4,False,values guided
1061,ok,4,False,unguided
1062,ok,4,True,unguided
1063,ok,4,True,unguided
1064,ok,4,True,controversy guided
1065,ok,4,True,values guided
1066,ok,4,False,values guided
1067,ok,4,True,values guided
1068,ok,4,True,controversy guided
1069,ok,4,True,controversy guided
1070,ok,3,True,values guided
1071,ok,4,True,unguided
1072,ok,4,True,unguided
1073,ok,4,False,values guided
1074,ok,4,True,unguided
1075,ok,4,False,controversy guided
1076,ok,3,False,unguided
1077,ok,4,True,unguided
1078,ok,4,True,controversy guided
1079,ok,4,True,values guided
1080,ok,4,False,unguided
1081,ok,4,False,values guided
1082,ok,4,True,values guided
1083,ok,4,False,controversy guided
1084,ok,4,False,values guided
1085,ok,3,True,values guided
1086,ok,4,True,values guided
1087,ok,4,True,unguided
1088,ok,4,True,values guided
1089,ok,4,True,unguided
1090,ok,4,True,controversy guided
1091,ok,4,True,controversy guided
1092,ok,3,True,unguided
1093,ok,4,True,unguided
1094,ok,4,True,values guided
1095,ok,4,False,values guided
1096,ok,4,True,values guided
1097,ok,4,False,unguided
1098,ok,4,True,controversy guided
1099,ok,4,True,controversy guided
1100,ok,4,True,controversy guided
1101,ok,4,True,unguided
1102,ok,4,False,values guided
1103,ok,4,True,unguided
1104,ok,3,True,unguided
1105,ok,4,True,controversy guided
1106,ok,4,True,controversy guided
1107,ok,4,True,controversy guided
1108,ok,4,True,controversy guided
1109,ok,4,True,values guided
1110,ok,4,False,controversy guided
1111,ok,4,True,unguided
1112,ok,4,True,controversy guided
1113,ok,4,True,controversy guided
1114,ok,4,True,controversy guided
1115,ok,4,True,unguided
1116,ok,4,True,controversy guided
1117,ok,3,True,controversy guided
1118,ok,4,True,unguided
1119,ok,4,True,unguided
1120,ok,3,True,values guided
1121,ok,4,True,values guided
1122,ok,4,True,controversy guided
1123,ok,3,True,unguided
1124,ok,4,True,unguided
1125,ok,4,True,unguided
1126,ok,4,False,controversy guided
1127,ok,4,True,controversy guided
1128,ok,4,True,unguided
1129,ok,4,True,controversy guided
1130,ok,4,False,unguided
1131,ok,4,True,values guided
1132,ok,4,False,controversy guided
1133,ok,4,False,unguided
1134,ok,3,True,values guided
1135,ok,4,True,unguided
1136,ok,4,True,unguided
1137,ok,4,True,unguided
1138,ok,4,True,unguided
1139,ok,3,False,values guided
1140,ok,4,True,unguided
1141,ok,4,True,values guided
1142,ok,4,True,unguided
1143,ok,4,True,values guided
1144,ok,3,True,values guided
1145,ok,4,True,values guided
1146,ok,4,True,controversy guided
1147,ok,4,True,unguided
1148,ok,3,True,controversy guided
1149,ok,3,True,values guided
1150,ok,4,True,values guided
1151,ok,3,True,values guided
1152,ok,3,True,unguided
1153,ok,4,True,values guided
1154,ok,4,True,controversy guided
1155,ok,4,True,unguided
1156,ok,3,True,unguided
1157,ok,3,True,values guided
1158,ok,4,True,controversy guided
1159,ok,2,True,controversy guided
1160,ok,3,True,controversy guided
1161,ok,4,True,controversy guided
1162,ok,4,True,values guided
1163,ok,4,True,unguided
1164,ok,4,True,controversy guided
1165,ok,3,True,controversy guided
1166,ok,4,True,values guided
1167,ok,4,True,unguided
1168,ok,4,True,controversy guided
1169,ok,4,True,unguided
1170,ok,4,True,unguided
1171,ok,4,True,values guided
1172,ok,4,True,unguided
1173,ok,4,True,controversy guided
1174,ok,4,True,values guided
1175,ok,4,True,unguided
1176,ok,4,True,controversy guided
1177,ok,4,True,controversy guided
1178,ok,4,True,unguided
1179,ok,4,True,unguided
1180,ok,4,True,unguided
1181,ok,4,True,controversy guided
1182,ok,3,True,unguided
1183,ok,4,True,unguided
1184,ok,4,True,controversy guided
1185,ok,4,True,values guided
1186,ok,4,True,values guided
1187,ok,3,True,unguided
1188,ok,4,False,values guided
1189,ok,4,True,controversy guided
1190,ok,2,True,values guided
1191,ok,3,True,unguided
1192,ok,4,True,controversy guided
1193,ok,4,True,unguided
1194,ok,4,True,controversy guided
1195,ok,4,True,values guided
1196,ok,4,True,controversy guided
1197,ok,4,True,controversy guided
1198,ok,4,True,unguided
1199,ok,4,True,unguided
1200,ok,3,True,values guided
1201,ok,3,True,values guided
1202,ok,4,True,values guided
1203,ok,3,True,controversy guided
1204,ok,4,True,values guided
1205,ok,3,True,controversy guided
1206,ok,3,True,controversy guided
1207,ok,4,False,unguided
1208,ok,4,True,values guided
1209,ok,4,True,values guided
1210,ok,3,False,values guided
1211,ok,4,True,unguided
1212,ok,4,False,controversy guided
1213,ok,4,True,values guided
1214,ok,3,True,unguided
1215,ok,4,True,unguided
1216,ok,4,True,unguided
1217,ok,4,True,unguided
1218,ok,3,True,values guided
1219,ok,4,True,unguided
1220,ok,4,True,unguided
1221,ok,3,True,values guided
1222,ok,4,True,unguided
1223,ok,3,True,unguided
1224,ok,4,True,controversy guided
1225,ok,4,True,unguided
1226,ok,4,True,unguided
1227,ok,4,True,unguided
1228,ok,4,True,values guided
1229,ok,4,True,unguided
1230,ok,4,True,controversy guided
1231,ok,4,True,values guided
1232,ok,3,True,values guided
1233,ok,3,True,controversy guided
1234,ok,4,True,values guided
1235,ok,4,True,unguided
1236,ok,4,True,unguided
1237,ok,3,True,values guided
1238,ok,4,True,controversy guided
1239,ok,4,True,unguided
1240,ok,4,True,unguided
1241,ok,3,True,values guided
1242,ok,4,True,controversy guided
1243,ok,4,True,values guided
1244,ok,3,True,controversy guided
1245,ok,4,True,unguided
1246,ok,4,True,unguided
1247,ok,4,True,controversy guided
1248,ok,2,True,unguided
1249,ok,4,True,controversy guided
1250,ok,3,True,values guided
1251,ok,2,True,unguided
1252,ok,3,True,controversy guided
1253,ok,4,True,controversy guided
1254,ok,4,True,controversy guided
1255,ok,4,True,values guided
1256,ok,4,True,unguided
1257,ok,4,False,unguided
1258,ok,4,True,values guided
1259,ok,3,True,controversy guided
1260,ok,4,True,unguided
1261,ok,4,True,unguided
1262,ok,4,False,unguided
1263,ok,2,True,controversy guided
1264,ok,4,True,unguided
1265,ok,4,True,values guided
1266,ok,4,True,controversy guided
1267,ok,4,True,values guided
1268,ok,3,True,controversy guided
1269,ok,4,True,unguided
1270,ok,4,True,values guided
1271,ok,3,True,controversy guided
1272,ok,4,True,controversy guided
1273,ok,4,True,controversy guided
1274,ok,4,True,unguided
1275,ok,4,True,unguided
1276,ok,4,True,values guided
1277,ok,2,True,values guided
1278,ok,4,True,unguided
1279,ok,4,True,unguided
1280,ok,4,True,controversy guided
1281,ok,3,True,unguided
1282,ok,4,True,unguided
1283,ok,4,True,values guided
1284,ok,4,True,values guided
1285,ok,4,True,unguided
1286,ok,4,True,values guided
1287,ok,4,True,values guided
1288,ok,4,True,values guided
1289,ok,4,True,unguided
1290,ok,3,True,unguided
1291,ok,3,True,values guided
1292,ok,4,True,controversy guided
1293,ok,4,True,values guided
1294,ok,3,True,controversy guided
1295,ok,4,False,values guided
1296,ok,4,True,controversy guided
1297,ok,4,True,values guided
1298,ok,4,True,controversy guided
1299,ok,3,True,unguided
1300,ok,4,True,values guided
1301,ok,4,True,unguided
1302,ok,4,False,unguided
1303,ok,4,True,values guided
1304,ok,3,True,values guided
1305,ok,4,True,values guided
1306,ok,4,True,unguided
1307,ok,4,True,controversy guided
1308,ok,4,True,unguided
1309,ok,3,True,controversy guided
1310,ok,4,True,controversy guided
1311,ok,3,True,unguided
1312,ok,4,True,values guided
1313,ok,4,True,values guided
1314,ok,4,True,values guided
1315,ok,4,True,values guided
1316,ok,3,True,unguided
1317,ok,4,True,values guided
1318,ok,3,False,controversy guided
1319,ok,3,True,values guided
1320,ok,4,True,controversy guided
1321,ok,4,True,values guided
1322,ok,4,True,unguided
1323,ok,4,True,controversy guided
1324,ok,4,True,values guided
1325,ok,4,True,controversy guided
1326,ok,4,True,unguided
1327,ok,3,True,controversy guided
1328,ok,3,True,controversy guided
1329,ok,4,True,values guided
1330,ok,4,True,unguided
1331,ok,3,True,controversy guided
1332,ok,4,True,controversy guided
1333,ok,4,True,values guided
1334,ok,4,True,controversy guided
1335,ok,4,True,values guided
1336,ok,3,True,unguided
1337,ok,3,True,values guided
1338,ok,4,True,values guided
1339,ok,4,True,unguided
1340,ok,4,True,unguided
1341,ok,4,True,values guided
1342,ok,4,True,unguided
1343,ok,4,True,unguided
1344,ok,4,True,controversy guided
1345,ok,4,True,values guided
1346,ok,4,True,controversy guided
1347,ok,4,True,controversy guided
1348,ok,4,True,unguided
1349,ok,3,True,values guided
1350,ok,4,True,controversy guided
1351,ok,4,True,unguided
1352,ok,3,True,controversy guided
1353,ok,4,True,controversy guided
1354,ok,4,True,values guided
1355,ok,4,True,unguided
1356,ok,3,True,unguided
1357,ok,4,True,unguided
1358,ok,4,True,unguided
1359,ok,3,True,controversy guided
1360,ok,4,True,controversy guided
1361,ok,4,True,unguided
1362,ok,3,True,values guided
1363,ok,4,True,unguided
1364,ok,4,True,values guided
1365,ok,3,True,controversy guided
1366,ok,4,True,unguided
1367,ok,4,True,values guided
1368,ok,4,True,unguided
1369,ok,3,True,unguided
1370,ok,4,True,unguided
1371,ok,3,True,controversy guided
1372,ok,4,True,unguided
1373,ok,4,True,unguided
1374,ok,3,True,values guided
1375,ok,3,True,unguided
1376,ok,3,True,unguided
1377,ok,2,True,controversy guided
1378,ok,3,True,controversy guided
1379,ok,4,True,unguided
1380,ok,4,True,unguided
1381,ok,3,True,values guided
1382,ok,3,True,unguided
1383,ok,3,True,controversy guided
1384,ok,4,True,values guided
1385,ok,4,True,values guided
1386,ok,3,False,controversy guided
1387,ok,4,False,values guided
1388,ok,3,True,controversy guided
1389,ok,4,True,unguided
1390,ok,3,True,values guided
1391,ok,3,True,unguided
1392,ok,3,True,unguided
1393,ok,4,True,unguided
1394,ok,3,True,controversy guided
1395,ok,3,True,unguided
1396,ok,4,True,unguided
1397,ok,4,True,values guided
1398,ok,4,True,values guided
1399,ok,3,True,controversy guided
1400,ok,4,True,controversy guided
1401,ok,3,True,unguided
1402,ok,3,True,values guided
1403,ok,4,True,unguided
1404,ok,4,True,controversy guided
1405,ok,4,True,values guided
1406,ok,3,True,unguided
1407,ok,3,True,controversy guided
1408,ok,3,True,unguided
1409,ok,3,True,unguided
1410,ok,3,True,unguided
1411,ok,4,True,controversy guided
1412,ok,4,False,values guided
1413,ok,4,True,controversy guided
1414,ok,3,True,unguided
1415,ok,3,True,unguided
1416,ok,4,True,controversy guided
1417,ok,4,True,values guided
1418,ok,4,True,values guided
1419,ok,4,True,unguided
1420,ok,3,True,unguided
1421,ok,4,True,unguided
1422,ok,4,True,unguided
1423,ok,3,True,values guided
1424,ok,3,True,controversy guided
1425,ok,4,True,values guided
1426,ok,4,True,controversy guided
1427,ok,4,True,controversy guided
1428,ok,4,True,unguided
1429,ok,4,True,values guided
1430,ok,3,True,values guided
1431,ok,4,False,controversy guided
1432,ok,3,True,unguided
1433,ok,4,True,unguided
1434,ok,4,True,values guided
1435,ok,4,True,controversy guided
1436,ok,4,True,controversy guided
1437,ok,4,True,values guided
1438,ok,4,True,values guided
1439,ok,4,True,controversy guided
1440,ok,4,True,controversy guided
1441,ok,4,True,unguided
1442,ok,2,True,controversy guided
1443,ok,3,True,values guided
1444,ok,4,True,controversy guided
1445,ok,3,True,controversy guided
1446,ok,4,True,controversy guided
1447,ok,3,True,unguided
1448,ok,3,True,unguided
1449,ok,3,True,values guided
1450,ok,4,True,unguided
1451,ok,4,False,controversy guided
1452,ok,4,True,values guided
1453,ok,4,True,unguided
1454,ok,4,True,unguided
1455,ok,4,True,unguided
1456,ok,2,True,controversy guided
1457,ok,4,True,unguided
1458,ok,2,True,controversy guided
1459,ok,4,True,unguided
1460,ok,4,True,controversy guided
1461,ok,4,True,controversy guided
1462,ok,4,True,controversy guided
1463,ok,4,True,unguided
1464,ok,4,True,values guided
1465,ok,4,True,controversy guided
1466,ok,4,True,controversy guided
1467,ok,4,True,values guided
1468,ok,4,True,values guided
1469,ok,4,True,unguided
1470,ok,3,True,unguided
1471,ok,3,True,unguided
1472,ok,4,True,values guided
1473,ok,4,True,values guided
1474,ok,4,True,unguided
1475,ok,4,True,values guided
1476,ok,4,True,controversy guided
1477,ok,4,True,values guided
1478,ok,4,True,unguided
1479,ok,3,True,unguided
1480,ok,4,True,values guided
1481,ok,3,True,values guided
1482,ok,3,True,controversy guided
1483,ok,3,True,values guided
1484,ok,4,True,controversy guided
1485,ok,2,True,controversy guided
1486,ok,3,True,values guided
1487,ok,4,True,unguided
1488,ok,4,True,controversy guided
1489,ok,4,True,values guided
1490,ok,4,True,values guided
1491,ok,4,True,unguided
1492,ok,3,True,unguided
1493,ok,3,True,controversy guided
1494,ok,4,True,controversy guided
1495,ok,4,True,controversy guided
1496,ok,3,True,controversy guided
1497,ok,4,True,unguided
1498,ok,4,True,controversy guided
1499,ok,3,True,unguided
1500,ok,3,True,controversy guided
1501,ok,4,False,unguided
1502,ok,4,False,unguided
1503,ok,3,True,controversy guided
1504,ok,4,True,values guided
1505,ok,3,True,values guided
1506,ok,4,True,values guided
1507,ok,4,True,values guided
1508,ok,3,True,values guided
1509,ok,3,True,unguided
1510,ok,4,True,unguided
1511,ok,4,True,values guided
1512,ok,4,True,controversy guided
1513,ok,3,True,values guided
1514,ok,4,True,controversy guided
1515,ok,3,True,values guided
1516,ok,3,True,unguided
1517,ok,3,True,unguided
1518,ok,3,True,unguided
1519,ok,4,True,unguided
1520,ok,3,True,values guided
1521,ok,4,True,unguided
1522,ok,4,True,values guided
1523,ok,3,True,values guided
1524,ok,4,True,controversy guided
1525,ok,3,True,unguided
1526,ok,3,True,values guided
1527,ok,4,True,values guided
1528,ok,4,True,controversy guided
1529,ok,3,True,unguided
1530,ok,4,True,controversy guided
1531,ok,4,True,controversy guided
1532,ok,2,True,controversy guided
1533,ok,4,True,unguided
1534,ok,3,True,unguided
1535,ok,4,True,values guided
1536,ok,3,True,values guided
1537,ok,4,True,values guided
1538,ok,4,True,controversy guided
1539,ok,3,True,values guided
1540,ok,4,True,controversy guided
1541,ok,4,True,values guided
1542,ok,4,True,unguided
1543,ok,4,True,unguided
1544,ok,3,True,unguided
1545,ok,4,True,controversy guided
1546,ok,3,True,controversy guided
1547,ok,4,True,values guided
1548,ok,4,True,controversy guided
1549,ok,4,True,values guided
1550,ok,3,True,unguided
1551,ok,2,True,controversy guided
1552,ok,4,True,unguided
1553,ok,3,True,unguided
1554,ok,4,True,controversy guided
1555,ok,4,True,values guided
1556,ok,4,True,values guided
1557,ok,4,True,unguided
1558,ok,4,False,unguided
1559,ok,4,True,values guided
1560,ok,4,True,unguided
1561,ok,3,True,unguided
1562,ok,4,True,values guided
1563,ok,4,True,values guided
1564,ok,4,True,controversy guided
1565,ok,4,True,values guided
1566,ok,4,True,controversy guided
1567,ok,3,True,values guided
1568,ok,3,True,values guided
1569,ok,3,True,controversy guided
1570,ok,4,True,values guided
1571,ok,4,True,unguided
1572,ok,4,True,values guided
1573,ok,4,True,unguided
1574,ok,4,False,controversy guided
1575,ok,4,True,values guided
1576,ok,3,True,unguided
1577,ok,4,True,unguided
1578,ok,3,False,values guided
1579,ok,4,True,values guided
1580,ok,3,True,controversy guided
1581,ok,4,True,values guided
1582,ok,4,True,controversy guided
1583,ok,4,True,unguided
1584,ok,4,True,controversy guided
1585,ok,4,True,values guided
1586,ok,4,True,values guided
1587,ok,4,True,values guided
1588,ok,3,True,values guided
1589,ok,4,True,controversy guided
1590,ok,4,True,unguided
1591,ok,3,True,unguided
1592,ok,4,True,unguided
1593,ok,4,True,controversy guided
1594,ok,4,True,unguided
1595,ok,3,True,values guided
1596,ok,4,True,controversy guided
1597,ok,3,True,unguided
1598,ok,4,True,controversy guided
1599,ok,4,True,values guided
1600,ok,3,True,values guided
1601,ok,3,True,values guided
1602,ok,4,False,unguided
